time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.031593743576396,8.1214652156569e+20,3.2091908791478e+21,8.0095296176154e+21,5.5946074010218e+21,3.649227880562e+21,1.017067804988e+21,1969759520.8208,1164.418419529,974.92870511301,1024.295162175
0.037913492291676,8.1170651350604e+20,3.207453503695e+21,8.0051973631009e+21,5.5915817596907e+21,3.6472547083661e+21,1.0165179939254e+21,1968692411.9467,1164.4193852498,974.92881213859,1024.2973035431
0.045497190750011,8.1112141531496e+20,3.2051432218437e+21,7.9994364739509e+21,5.5875583466785e+21,3.6446308255964e+21,1.0157868601834e+21,1967273423.9073,1164.4206569205,974.9289414095,1024.3001226151
0.054597628900013,8.10347361431e+20,3.202086815576e+21,7.9918149764633e+21,5.5822354614366e+21,3.6411594684986e+21,1.0148195720254e+21,1965396159.7729,1164.4223497411,974.92909758732,1024.3038249768
0.065518154680015,8.093298503969e+20,3.1980690617574e+21,7.9817961286807e+21,5.5752382277445e+21,3.6365961466907e+21,1.0135479964422e+21,1962928417.074,1164.4246278458,974.92928628294,1024.3086687167
0.078622785616018,8.0800234627266e+20,3.1928272049874e+21,7.9687246249375e+21,5.5661089564971e+21,3.6306423560683e+21,1.0118889462474e+21,1959708790.3118,1164.4277261778,974.92951422464,1024.3149724287
0.094348342739222,8.0628508467959e+20,3.1860462363917e+21,7.9518148043773e+21,5.5542989071889e+21,3.6229402031439e+21,1.0097426808521e+21,1955543768.2497,1164.4319819441,974.92978944444,1024.3231221089
0.11321901128707,8.0408415742416e+20,3.1773552696917e+21,7.9301415879453e+21,5.5391619538688e+21,3.6130682704867e+21,1.0069917525562e+21,1950205505.5199,1164.4378794079,974.93012148142,1024.3335759403
0.13586381354448,8.0129088981091e+20,3.1663250694911e+21,7.9026342784198e+21,5.5199502492875e+21,3.6005387841707e+21,1.0035002152997e+21,1943430303.2451,1164.4461128689,974.93052160082,1024.3468658921
0.16303757625338,7.9778144687126e+20,3.1524664790826e+21,7.8680725904312e+21,5.495811444845e+21,3.58479579445e+21,9.9911311536289e+20,1934917644.8034,1164.4576737829,974.93100302801,1024.3635950934
