time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
82.053576878614,3.9603326678852e+19,1.5644482573549e+20,3.9030050326652e+20,2.7264633388359e+20,1.7786121358418e+20,4.9583678904854e+19,96202898.063966,1141.0174678214,974.94853478848,1017.9178588613
98.104255177336,3.9601967036765e+19,1.564394581201e+20,3.9028719633834e+20,2.7263706398615e+20,1.7785517173571e+20,4.9581901068688e+19,96199588.664254,1141.0272758458,974.9606921229,1017.9168449727
117.3650691358,3.9601252558181e+19,1.564366396924e+20,3.9028026671594e+20,2.7263225414896e+20,1.7785203909404e+20,4.9580913735709e+19,96197840.886937,1141.0245835505,974.97566239697,1017.9160384648
140.47804588596,3.9600665372868e+19,1.5643432456958e+20,3.9027461191309e+20,2.726283403379e+20,1.7784949113895e+20,4.9580066288452e+19,96196397.433795,1141.0217008505,974.99372979414,1017.9153507218
163.59102263612,3.9600088348301e+19,1.5643204960152e+20,3.9026905694418e+20,2.7262449642262e+20,1.7784698901354e+20,4.9579232244243e+19,96194979.147696,1141.0192803564,975.01179245121,1017.914697979
186.70399938628,3.9599502479436e+19,1.5642973982144e+20,3.9026341500952e+20,2.7262059202079e+20,1.7784444770936e+20,4.9578387857569e+19,96193540.268666,1141.0168901917,975.02982857667,1017.9140359998
209.81697613643,3.9598907761883e+19,1.5642739518581e+20,3.9025768594671e+20,2.7261662697809e+20,1.7784186708808e+20,4.9577533072513e+19,96192080.606409,1141.0144536263,975.04783428138,1017.9133622121
232.92995288659,3.9598307205485e+19,1.5642502755606e+20,3.9025189928559e+20,2.7261262187425e+20,1.7783926052905e+20,4.9576671592774e+19,96190607.294255,1141.0119772325,975.06580893384,1017.9126797146
256.04292963675,3.9597703213773e+19,1.564226464051e+20,3.9024607861311e+20,2.7260859314862e+20,1.7783663872052e+20,4.9575806375123e+19,96189126.034461,1141.00947469,975.08375254974,1017.911991535
279.15590638691,3.9597097476126e+19,1.5642025839071e+20,3.902402405071e+20,2.7260455235465e+20,1.7783400917305e+20,4.9574939495034e+19,96187640.831256,1141.0069565099,975.10166533169,1017.911300014
302.26888313707,3.9596491176813e+19,1.5641786817987e+20,3.9023439658873e+20,2.7260050759102e+20,1.7783137715081e+20,4.9574072405916e+19,96186154.489837,1141.0044301065,975.11954753949,1017.9106068755
325.38185988723,3.9595885152595e+19,1.5641547907009e+20,3.902285550695e+20,2.7259646458003e+20,1.778287463731e+20,4.9573206133846e+19,96184668.991643,1141.0019006931,975.13739943517,1017.909913361
348.49483663739,3.959527999615e+19,1.5641309339703e+20,3.902227217661e+20,2.7259242737502e+20,1.7782611947423e+20,4.9572341404953e+19,96183185.739864,1140.9993719529,975.15522126406,1017.9092203519
371.60781338754,3.9594676126561e+19,1.5641071281227e+20,3.9021690079196e+20,2.7258839884222e+20,1.7782349831688e+20,4.9571478732044e+19,96181705.726435,1140.9968464926,975.17301325373,1017.9085284679
394.7207901377,3.9594073838943e+19,1.5640833847885e+20,3.9021109504425e+20,2.7258438100024e+20,1.7782088421267e+20,4.9570618475582e+19,96180229.649583,1140.9943261548,975.19077561855,1017.9078381428
417.83376688786,3.9593473339849e+19,1.5640597121084e+20,3.9020530655114e+20,2.7258037526205e+20,1.7781827807951e+20,4.9569760887162e+19,96178757.997661,1140.9918122376,975.20850856424,1017.9071496787
440.94674363802,3.9592874772574e+19,1.5640361157296e+20,3.9019953672015e+20,2.7257638260804e+20,1.7781568055411e+20,4.956890614062e+19,96177291.10911,1140.9893056503,975.22621229102,1017.9064632854
464.05972038818,3.959227823526e+19,1.5640125995205e+20,3.9019378651579e+20,2.7257240370987e+20,1.7781309207247e+20,4.9568054354284e+19,96175829.215357,1140.9868070246,975.2438869953,1017.9057791073
487.17269713834,3.9591683793838e+19,1.5639891660797e+20,3.9018805658649e+20,2.7256843901891e+20,1.7781051292739e+20,4.9567205606885e+19,96174372.471485,1140.9843167944,975.26153287058,1017.9050972428
510.28567388849,3.9591091491271e+19,1.5639658171007e+20,3.9018234735532e+20,2.7256448882948e+20,1.7780794330956e+20,4.9566359948926e+19,96172920.97814,1140.981835252,975.27915010782,1017.9044177573
533.39865063865,3.9590501354159e+19,1.5639425536322e+20,3.9017665908481e+20,2.72560553324e+20,1.7780538333695e+20,4.9565517410802e+19,96171474.797194,1140.9793625891,975.29673889571,1017.9037406931
556.51162738881,3.9589913397454e+19,1.5639193762638e+20,3.9017099192318e+20,2.7255663260523e+20,1.7780283307572e+20,4.9564678008603e+19,96170033.962915,1140.9768989256,975.31429942076,1017.9030660757
579.62460413897,3.9589327627828e+19,1.5638962852587e+20,3.9016534593739e+20,2.7255272671931e+20,1.7780029255525e+20,4.9563841748253e+19,96168598.489958,1140.9744443304,975.33183186738,1017.9023939191
602.73758088913,3.9588744046078e+19,1.5638732806487e+20,3.9015972113676e+20,2.725488356722e+20,1.7779776177878e+20,4.9563008628468e+19,96167168.379057,1140.9719988357,975.34933641795,1017.9017242286
625.85055763929,3.9588162648841e+19,1.5638503623014e+20,3.9015411748978e+20,2.725449594414e+20,1.7779524073109e+20,4.9562178642867e+19,96165743.621099,1140.9695624484,975.36681325286,1017.9010570039
648.96353438945,3.9587583429821e+19,1.5638275299691e+20,3.9014853493613e+20,2.7254109798438e+20,1.7779272938391e+20,4.9561351781479e+19,96164324.200027,1140.9671351566,975.38426255054,1017.9003922401
672.0765111396,3.9587006380664e+19,1.5638047833226e+20,3.901429733953e+20,2.7253725124448e+20,1.777902276998e+20,4.9560528031822e+19,96162910.094914,1140.9647169359,975.40168448751,1017.8997299298
695.18948788976,3.9586431491578e+19,1.5637821219764e+20,3.9013743277267e+20,2.7253341915526e+20,1.7778773563495e+20,4.9559707379662e+19,96161501.281441,1140.9623077528,975.41907923842,1017.8990700631
718.30246463992,3.9585858751787e+19,1.5637595455058e+20,3.9013191296392e+20,2.7252960164348e+20,1.7778525314119e+20,4.9558889809572e+19,96160097.732956,1140.9599075672,975.43644697604,1017.8984126289
741.41544139008,3.9585288149837e+19,1.5637370534597e+20,3.9012641385812e+20,2.7252579863133e+20,1.7778278016731e+20,4.9558075305313e+19,96158699.421226,1140.9575163348,975.45378787136,1017.8977576151
764.52841814024,3.9584719673835e+19,1.5637146453694e+20,3.9012093533994e+20,2.7252201003794e+20,1.7778031666018e+20,4.9557263850119e+19,96157306.31697,1140.9551340085,975.47110209352,1017.8971050088
787.6413948904,3.9584153311599e+19,1.563692320755e+20,3.9011547729128e+20,2.7251823578049e+20,1.7777786256535e+20,4.9556455426889e+19,96155918.390245,1140.9527605391,975.48838980992,1017.8964547968
810.75437164056,3.9583589050783e+19,1.5636700791299e+20,3.9011003959236e+20,2.72514475775e+20,1.7777541782768e+20,4.9555650018337e+19,96154535.610722,1140.9503958758,975.5056511862,1017.8958069656
833.86734839071,3.958302687895e+19,1.5636479200041e+20,3.9010462212255e+20,2.7251072993691e+20,1.7777298239161e+20,4.9554847607083e+19,96153157.947869,1140.9480399677,975.52288638629,1017.8951615014
856.98032514087,3.9582466783636e+19,1.5636258428865e+20,3.9009922476089e+20,2.7250699818143e+20,1.7777055620146e+20,4.955404817573e+19,96151785.3711,1140.9456927628,975.5400955724,1017.8945183905
880.09330189103,3.9581908752389e+19,1.5636038472862e+20,3.9009384738656e+20,2.7250328042386e+20,1.777681392016e+20,4.9553251706913e+19,96150417.849863,1140.9433542094,975.55727890508,1017.8938776191
903.20627864119,3.9581352772796e+19,1.5635819327142e+20,3.900884898791e+20,2.7249957657978e+20,1.7776573133661e+20,4.9552458183334e+19,96149055.353717,1140.9410242557,975.5744365432,1017.8932391734
926.31925539135,3.9580798832507e+19,1.5635600986837e+20,3.9008315211867e+20,2.7249588656518e+20,1.7776333255131e+20,4.9551667587788e+19,96147697.852371,1140.9387028501,975.59156864403,1017.8926030396
949.43223214151,3.9580246919247e+19,1.5635383447108e+20,3.9007783398612e+20,2.7249221029656e+20,1.7776094279087e+20,4.9550879903176e+19,96146345.315725,1140.936389941,975.6086753632,1017.8919692042
972.54520889166,3.9579697020826e+19,1.5635166703152e+20,3.9007253536316e+20,2.7248854769098e+20,1.7775856200086e+20,4.9550095112526e+19,96144997.713888,1140.9340854774,975.62575685475,1017.8913376535
